date,mkt_index,rf_index
19941003,657.6696038,11.79581978
19941004,648.1202411,11.79794303
19941005,645.7740458,11.80006666
19941006,644.4050049,11.80219067
19941007,648.3874278,11.80431507
19941010,653.3670432,11.80643984
19941011,661.8477475,11.808565
19941012,661.9006953,11.81069054
19941013,664.3364898,11.81281647
19941014,665.5854424,11.81494277
19941017,665.239338,11.81706946
19941018,664.0286024,11.81919654
19941019,667.4018677,11.82132399
19941020,663.0504075,11.82345183
19941021,660.4512499,11.82558005
19941024,655.4846565,11.82770866
19941025,655.4059984,11.82983764
19941026,657.2935676,11.83196701
19941027,661.55283,11.83409677
19941028,671.7275125,11.83622691
19941031,670.6393139,11.83835743
19941101,665.5961063,11.84048833
19941102,664.1184829,11.84261962
19941103,665.8983205,11.84475129
19941104,659.8253278,11.84688335
19941107,659.6801662,11.84901578
19941108,663.0973095,11.85114861
19941109,662.6198794,11.85328181
19941110,661.0163393,11.85541541
19941111,658.3590536,11.85754938
19941114,662.8885639,11.85968374
19941115,662.2787064,11.86181848
19941116,662.5303723,11.86395361
19941117,659.6019881,11.86608912
19941118,656.8184677,11.86822502
19941121,652.0105565,11.8703613
19941122,640.1309242,11.87249796
19941123,639.2859514,11.87463501
19941125,643.3645957,11.87677245
19941128,645.7321774,11.87891027
19941129,647.4627397,11.88104847
19941130,646.2196112,11.88318706
19941201,639.6346334,11.88568253
19941202,644.3103625,11.88817852
19941205,644.961116,11.89067504
19941206,644.0001239,11.89317208
19941207,640.6577633,11.89566965
19941208,631.6308954,11.89816774
19941209,632.7741473,11.90066635
19941212,635.3748491,11.90316549
19941213,636.9061025,11.90566516
19941214,643.536295,11.90816535
19941215,645.7951074,11.91066606
19941216,648.9013819,11.9131673
19941219,647.6100681,11.91566907
19941220,647.2927392,11.91817136
19941221,651.4418856,11.92067417
19941222,651.3181117,11.92317751
19941223,652.8877883,11.92568138
19941227,656.0281786,11.92818577
19941228,653.476229,11.93069069
19941229,655.4431924,11.93319614
19941230,654.663215,11.93570211
19950103,653.0920233,11.93808925
19950104,655.3778454,11.94047687
19950105,655.181232,11.94286496
19950106,656.4915945,11.94525354
19950109,657.1480861,11.94764259
19950110,658.5938119,11.95003212
19950111,658.1327962,11.95242212
19950112,658.3302361,11.95481261
19950113,664.1893752,11.95720357
19950116,669.635728,11.95959501
19950117,671.2428538,11.96198693
19950118,670.3702381,11.96437933
19950119,666.6832018,11.9667722
19950120,663.4164541,11.96916556
19950123,663.5491374,11.97155939
19950124,664.7435258,11.9739537
19950125,666.2059616,11.97634849
19950126,666.6056851,11.97874376
19950127,669.3387684,11.98113951
19950130,666.4606117,11.98353574
19950131,669.1931003,11.98593245
19950201,670.3374205,11.98844949
19950202,673.427676,11.99096707
19950203,681.7849134,11.99348517
19950206,686.0869762,11.9960038
19950207,685.7507936,11.99852296
19950208,686.7862773,12.00104265
19950209,686.3123948,12.00356287
19950210,688.0350389,12.00608362
19950213,688.3171332,12.0086049
19950214,689.0811653,12.0111267
19950215,692.5334619,12.01364904
19950216,692.3326272,12.01617191
19950217,688.4624878,12.0186953
19950221,688.2628337,12.02121923
19950222,691.1604202,12.02374368
19950223,694.4157858,12.02626867
19950224,695.6726784,12.02879419
19950227,690.1142537,12.03132023
19950228,695.9181145,12.03384681
19950301,693.899952,12.03625358
19950302,693.0672721,12.03866083
19950303,694.1761797,12.04106856
19950306,693.4125859,12.04347678
19950307,688.350674,12.04588547
19950308,689.9338806,12.04829465
19950309,690.4168343,12.05070431
19950310,698.2875862,12.05311445
19950313,699.0557026,12.05552507
19950314,703.1102256,12.05793618
19950315,702.0555603,12.06034776
19950316,706.1274825,12.06275983
19950317,705.7744188,12.06517239
19950320,706.6213481,12.06758542
19950321,705.0667811,12.06999894
19950322,705.4898212,12.07241294
19950323,706.195311,12.07482742
19950324,712.9041665,12.07724238
19950327,716.4686873,12.07965783
19950328,717.6866841,12.08207376
19950329,716.6101541,12.08449018
19950330,716.180188,12.08690708
19950331,714.3897375,12.08932446
19950403,715.5541928,12.092105
19950404,719.0818749,12.09488619
19950405,719.8944375,12.09766801
19950406,720.4199604,12.10045048
19950407,720.297489,12.10323358
19950410,722.2639011,12.10601732
19950411,721.2021732,12.10880171
19950412,723.7480169,12.11158673
19950413,726.3752222,12.1143724
19950417,722.6924998,12.1171587
19950418,720.4015646,12.11994565
19950419,718.4060523,12.12273324
19950420,719.7207353,12.12552146
19950421,723.5568468,12.12831033
19950424,728.9328742,12.13109985
19950425,728.4444892,12.13389
19950426,729.6318537,12.13668079
19950427,731.2589327,12.13947223
19950428,732.5971366,12.14226431
19950501,731.8205836,12.14517845
19950502,732.581677,12.14809329
19950503,739.6437644,12.15100884
19950504,739.0816351,12.15392508
19950505,738.5199331,12.15684202
19950508,743.4237055,12.15975966
19950509,743.973839,12.16267801
19950510,745.2683535,12.16559705
19950511,747.1613351,12.16851679
19950512,749.0591249,12.17143724
19950515,752.3849474,12.17435838
19950516,753.4683817,12.17728023
19950517,752.0669305,12.18020277
19950518,742.4705565,12.18312602
19950519,742.054773,12.18604997
19950522,747.8724824,12.18897462
19950523,754.4088879,12.19189998
19950524,754.2127416,12.19482603
19950525,754.0920676,12.19775279
19950526,748.0894947,12.20068025
19950530,746.6232393,12.20360842
19950531,757.7031282,12.20653728
19950601,758.9988005,12.20910066
19950602,759.1581903,12.21166457
19950605,763.9484784,12.21422902
19950606,763.8797231,12.216794
19950607,761.4429468,12.21935953
19950608,760.9936954,12.2219256
19950609,755.5982501,12.2244922
19950612,759.534917,12.22705934
19950613,766.6821406,12.22962703
19950614,767.3798213,12.23219525
19950615,769.2292067,12.23476401
19950616,772.6984304,12.23733331
19950619,779.9695226,12.23990315
19950620,780.445304,12.24247353
19950621,780.2970194,12.24504445
19950622,789.4342975,12.24761591
19950623,787.3107193,12.25018791
19950626,779.6029473,12.25276045
19950627,776.7262125,12.25533353
19950628,779.3748488,12.25790715
19950629,779.3047051,12.26048131
19950630,781.6504123,12.26305601
19950703,784.4096382,12.26587651
19950705,786.0804308,12.26869766
19950706,795.0653301,12.27151946
19950707,799.9390805,12.27434191
19950710,801.482963,12.27716501
19950711,798.942262,12.27998876
19950712,807.9143836,12.28281316
19950713,808.665744,12.2856382
19950714,807.6387385,12.2884639
19950717,811.0550503,12.29129025
19950718,804.6720471,12.29411724
19950719,791.5800329,12.29694489
19950720,796.4324185,12.29977319
19950721,797.0934574,12.30260214
19950724,802.7767337,12.30543173
19950725,809.0624756,12.30826198
19950726,811.1094036,12.31109288
19950727,817.0548356,12.31392444
19950728,814.9550046,12.31675664
19950731,814.3274893,12.31958949
19950801,810.3372846,12.32205341
19950802,808.7976437,12.32451782
19950803,808.0697259,12.32698272
19950804,809.4434444,12.32944812
19950807,811.5479973,12.33191401
19950808,812.1160809,12.33438039
19950809,812.3597158,12.33684727
19950810,810.3288165,12.33931464
19950811,807.7357643,12.3417825
19950814,813.8745561,12.34425086
19950815,813.2234564,12.34671971
19950816,817.0456067,12.34918905
19950817,817.2090158,12.35165889
19950818,817.9445039,12.35412922
19950821,816.3086149,12.35660005
19950822,817.9412321,12.35907137
19950823,815.8963791,12.36154318
19950824,815.4884309,12.36401549
19950825,818.9134823,12.36648829
19950828,816.6205245,12.36896159
19950829,816.9471727,12.37143538
19950830,819.8064878,12.37390967
19950831,822.5938299,12.37638445
19950901,824.9958039,12.37910726
19950905,833.0972627,12.38183066
19950906,836.2796942,12.38455466
19950907,837.1326995,12.38727927
19950908,841.5862455,12.39000447
19950911,843.7912014,12.39273027
19950912,846.0863135,12.39545667
19950913,849.6567977,12.39818367
19950914,854.8566973,12.40091127
19950915,853.5060238,12.40363947
19950918,852.4988867,12.40636827
19950919,855.2439331,12.40909767
19950920,859.19516,12.41182767
19950921,854.057173,12.41455828
19950922,851.5120826,12.41728948
19950925,850.0815423,12.42002128
19950926,849.2484624,12.42275369
19950927,846.8026268,12.42548669
19950928,854.5254668,12.4282203
19950929,853.7734844,12.43095451
19951002,848.5740038,12.43356501
19951003,847.3096286,12.43617606
19951004,843.5899393,12.43878765
19951005,846.213504,12.4413998
19951006,846.3912089,12.44401249
19951009,837.5125651,12.44662574
19951010,835.5946613,12.44923953
19951011,840.9508231,12.45185387
19951012,847.8550293,12.45446876
19951013,850.8310005,12.4570842
19951016,849.308013,12.45970018
19951017,854.5822158,12.46231672
19951018,856.6417589,12.46493381
19951019,859.4772431,12.46755144
19951020,854.7587131,12.47016963
19951023,851.6901293,12.47278836
19951024,852.8058434,12.47540765
19951025,845.7360829,12.47802749
19951026,837.8791947,12.48064787
19951027,841.490454,12.48326881
19951030,847.0527059,12.48589029
19951031,844.9435447,12.48851233
19951101,849.4217455,12.49101003
19951102,858.3406738,12.49350824
19951103,861.173198,12.49600694
19951106,858.8480304,12.49850614
19951107,854.7255598,12.50100584
19951108,861.050529,12.50350604
19951109,865.0974665,12.50600674
19951110,864.232369,12.50850794
19951113,863.1088669,12.51100965
19951114,857.5849702,12.51351185
19951115,862.4732045,12.51601455
19951116,867.7342911,12.51851775
19951117,871.2052282,12.52102146
19951120,866.3264789,12.52352566
19951121,868.3190298,12.52603037
19951122,866.408728,12.52853557
19951124,869.4411585,12.53104128
19951127,871.0930967,12.53354749
19951128,878.1489508,12.5360542
19951129,881.9249913,12.53856141
19951130,881.8367988,12.54106912
19951201,883.1948275,12.54407898
19951204,892.5920204,12.54708955
19951205,896.6443882,12.55010086
19951206,898.4735428,12.55311288
19951207,892.3998616,12.55612563
19951208,894.3988373,12.5591391
19951211,896.7600502,12.56215329
19951212,894.6436965,12.56516821
19951213,898.7053789,12.56818385
19951214,891.4618135,12.57120021
19951215,889.0905251,12.5742173
19951218,873.6559136,12.57723511
19951219,882.5147846,12.58025365
19951220,877.6962538,12.58327291
19951221,884.0507747,12.5862929
19951222,887.0919094,12.58931361
19951226,889.9660872,12.59233504
19951227,891.4256316,12.5953572
19951228,891.1047183,12.59838009
19951229,894.9721128,12.6014037
19960102,900.422493,12.60379797
19960103,899.8732353,12.60619269
19960104,892.6652506,12.60858786
19960105,891.4958592,12.6109835
19960108,893.8048334,12.61337958
19960109,879.0481156,12.61577612
19960110,864.9745553,12.61817312
19960111,872.6641791,12.62057057
19960112,871.6955219,12.62296848
19960115,866.80531,12.62536685
19960116,875.8114172,12.62776567
19960117,875.1895911,12.63016494
19960118,878.5940786,12.63256467
19960119,883.7689977,12.63496486
19960122,887.5603667,12.6373655
19960123,887.5514911,12.6397666
19960124,897.0394165,12.64216816
19960125,893.6216963,12.64457017
19960126,899.4213012,12.64697264
19960129,902.92005,12.64937556
19960130,911.3081773,12.65177895
19960131,919.0451837,12.65418278
19960201,923.180887,12.65671362
19960202,920.7806167,12.65924496
19960205,927.7785494,12.66177681
19960206,934.2729993,12.66430917
19960207,937.8232367,12.66684203
19960208,945.5133872,12.6693754
19960209,946.4589006,12.67190927
19960212,951.7590704,12.67444365
19960213,950.0459041,12.67697854
19960214,945.8657021,12.67951394
19960215,943.1226916,12.68204984
19960216,939.6331376,12.68458625
19960220,929.9549163,12.68712317
19960221,939.9054339,12.68966059
19960222,954.8499303,12.69219853
19960223,955.8047802,12.69473697
19960226,945.959991,12.69727591
19960227,941.986959,12.69981537
19960228,940.3855812,12.70235533
19960229,934.9313448,12.7048958
19960301,937.4463102,12.70730973
19960304,946.248931,12.70972412
19960305,952.863211,12.71213897
19960306,949.4233748,12.71455427
19960307,951.3127274,12.71697004
19960308,923.8102764,12.71938626
19960311,932.4848549,12.72180295
19960312,928.0928512,12.72422009
19960313,932.1671789,12.72663769
19960314,936.1661761,12.72905575
19960315,937.9355301,12.73147427
19960318,951.9013902,12.73389325
19960319,950.6543994,12.73631269
19960320,948.1731914,12.73873259
19960321,947.4999884,12.74115295
19960322,949.5750134,12.74357377
19960325,946.9067076,12.74599505
19960326,949.7379586,12.74841679
19960327,946.6892998,12.75083899
19960328,947.2478465,12.75326165
19960329,945.4386031,12.75568477
19960401,955.4791611,12.75849102
19960402,957.6958727,12.76129789
19960403,959.1515704,12.76410537
19960404,959.7462444,12.76691348
19960408,943.9296263,12.7697222
19960409,942.9101823,12.77253154
19960410,931.8969914,12.77534149
19960411,927.069765,12.77815207
19960412,934.9683994,12.78096326
19960415,942.7473364,12.78377507
19960416,947.5742028,12.7865875
19960417,943.1395555,12.78940055
19960418,947.7798022,12.79221422
19960419,950.0734293,12.79502851
19960422,955.697864,12.79784341
19960423,961.6423047,12.80065894
19960424,961.7577018,12.80347508
19960425,966.2971981,12.80629185
19960426,967.9592293,12.80910923
19960429,969.0433436,12.81192724
19960430,969.5472462,12.81474586
19960501,971.8644641,12.81718066
19960502,956.4021005,12.81961593
19960503,955.5317746,12.82205165
19960506,954.1844748,12.82448784
19960507,950.4536135,12.8269245
19960508,956.4319667,12.82936161
19960509,959.0047687,12.83179919
19960510,969.6401316,12.83423723
19960513,982.5266489,12.83667574
19960514,989.7875209,12.83911471
19960515,989.777623,12.84155414
19960516,990.4605695,12.84399403
19960517,996.0962902,12.84643439
19960520,1002.162517,12.84887521
19960521,1001.651414,12.8513165
19960522,1008.051966,12.85375825
19960523,1005.622561,12.85620047
19960524,1008.227123,12.85864314
19960528,999.4454652,12.86108629
19960529,992.8391307,12.86352989
19960530,998.0912497,12.86597396
19960531,996.4843227,12.8684185
19960603,994.1924088,12.87099218
19960604,1001.151756,12.87356638
19960605,1008.560279,12.87614109
19960606,1000.996077,12.87871632
19960607,999.094184,12.88129206
19960610,998.0950898,12.88386832
19960611,997.0969947,12.8864451
19960612,996.4987366,12.88902239
19960613,993.80819,12.89160019
19960614,989.5348147,12.89417851
19960617,987.6546986,12.89675735
19960618,980.1485229,12.8993367
19960619,979.1683744,12.90191656
19960620,976.2308692,12.90449695
19960621,982.0882545,12.90707785
19960624,985.5255633,12.90965926
19960625,983.2588546,12.91224119
19960626,975.3927837,12.91482364
19960627,981.440219,12.91740661
19960628,988.8010206,12.91999009
19960701,996.4147885,12.92257409
19960702,993.7244685,12.9251586
19960703,990.4451778,12.92774363
19960705,970.3391407,12.93032918
19960708,962.1882919,12.93291525
19960709,965.4597321,12.93550183
19960710,963.6253586,12.93808893
19960711,945.7982895,12.94067655
19960712,945.9874491,12.94326468
19960715,920.7295842,12.94585334
19960716,916.0338634,12.94844251
19960717,929.224751,12.9510322
19960718,944.278192,12.9536224
19960719,937.0072499,12.95621313
19960722,928.2930825,12.95880437
19960723,914.9256621,12.96139613
19960724,912.7298405,12.96398841
19960725,921.309501,12.96658121
19960726,929.7855484,12.96917452
19960729,922.6261997,12.97176836
19960730,927.2393307,12.97436271
19960731,934.1936257,12.97695759
19960801,949.0379624,12.97942321
19960802,966.7754819,12.9818893
19960805,964.1555203,12.98435586
19960806,967.327592,12.98682288
19960807,971.2839618,12.98929038
19960808,969.8173231,12.99175835
19960809,967.2860998,12.99422678
19960812,972.6932291,12.99669568
19960813,965.1937643,12.99916506
19960814,969.1414068,13.0016349
19960815,970.1008568,13.00410521
19960816,974.2625895,13.00657599
19960819,975.1296832,13.00904724
19960820,973.7547504,13.01151896
19960821,973.0633845,13.01399114
19960822,981.6166116,13.0164638
19960823,978.269299,13.01893693
19960826,974.8355737,13.02141053
19960827,979.0176184,13.0238846
19960828,979.2036317,13.02635914
19960829,970.0872459,13.02883414
19960830,964.1600128,13.03130962
19960903,965.818368,13.03417651
19960904,967.4795756,13.03704403
19960905,958.2111213,13.03991218
19960906,967.9082179,13.04278096
19960909,977.6066582,13.04565037
19960910,978.2127743,13.04852041
19960911,982.5364748,13.05139109
19960912,988.844359,13.05426239
19960913,1001.817997,13.05713433
19960916,1006.847123,13.0600069
19960917,1005.860413,13.0628801
19960918,1004.271154,13.06575394
19960919,1006.299781,13.0686284
19960920,1011.552666,13.0715035
19960923,1009.752102,13.07437923
19960924,1009.671322,13.0772556
19960925,1011.407957,13.08013259
19960926,1013.653283,13.08301022
19960927,1014.484478,13.08588848
19960930,1016.635185,13.08876738
19961001,1017.021507,13.09112336
19961002,1024.628828,13.09347976
19961003,1023.071392,13.09583659
19961004,1034.50933,13.09819384
19961007,1036.557659,13.10055151
19961008,1032.183385,13.10290961
19961009,1027.105043,13.10526813
19961010,1024.92758,13.10762708
19961011,1032.28656,13.10998645
19961014,1037.014433,13.11234625
19961015,1035.438171,13.11470647
19961016,1036.556444,13.11706712
19961017,1039.23076,13.11942819
19961018,1043.055129,13.12178969
19961021,1040.322324,13.12415161
19961022,1033.539423,13.12651396
19961023,1033.622106,13.12887673
19961024,1028.846772,13.13123993
19961025,1026.871386,13.13360355
19961028,1020.68962,13.1359676
19961029,1023.425068,13.13833208
19961030,1023.302257,13.14069698
19961031,1029.933256,13.1430623
19961101,1028.285363,13.14569091
19961104,1031.26739,13.14832005
19961105,1040.342543,13.15094972
19961106,1055.011373,13.15357991
19961107,1059.547922,13.15621062
19961108,1063.362295,13.15884186
19961111,1065.382683,13.16147363
19961112,1063.14538,13.16410593
19961113,1065.27167,13.16673875
19961114,1071.876355,13.1693721
19961115,1072.733856,13.17200597
19961118,1071.124755,13.17464037
19961119,1077.123054,13.1772753
19961120,1079.492724,13.17991076
19961121,1077.549637,13.18254674
19961122,1085.739015,13.18518325
19961125,1096.704979,13.18782028
19961126,1094.84058,13.19045785
19961127,1095.278516,13.19309594
19961129,1098.454824,13.19573456
19961202,1099.355557,13.19863762
19961203,1091.462184,13.20154132
19961204,1088.100481,13.20444566
19961205,1087.578192,13.20735064
19961206,1079.769381,13.21025625
19961209,1094.907748,13.21316251
19961210,1091.973395,13.21606941
19961211,1082.276671,13.21897694
19961212,1068.553403,13.22188512
19961213,1065.582825,13.22479393
19961216,1053.882725,13.22770339
19961217,1059.067828,13.23061348
19961218,1068.091086,13.23352422
19961219,1084.988287,13.23643559
19961220,1088.37345,13.23934761
19961223,1084.694748,13.24226026
19961224,1090.139916,13.24517356
19961226,1096.593544,13.2480875
19961227,1098.699004,13.25100208
19961230,1096.0841,13.2539173
19961231,1085.145181,13.25683316
19970102,1077.223621,13.25948453
19970103,1092.412474,13.26213642
19970106,1092.849439,13.26478885
19970107,1100.936525,13.26744181
19970108,1096.312591,13.2700953
19970109,1104.425305,13.27274932
19970110,1110.168316,13.27540387
19970113,1109.613232,13.27805895
19970114,1122.151862,13.28071456
19970115,1119.795343,13.2833707
19970116,1122.81879,13.28602738
19970117,1131.127649,13.28868458
19970120,1134.294807,13.29134232
19970121,1141.214005,13.29400059
19970122,1146.463589,13.29665939
19970123,1136.947942,13.29931872
19970124,1126.146936,13.30197858
19970127,1118.263908,13.30463898
19970128,1118.599387,13.30729991
19970129,1126.429582,13.30996137
19970130,1140.284666,13.31262336
19970131,1144.047606,13.31528588
19970203,1144.047606,13.31794894
19970204,1145.649272,13.32061253
19970205,1131.214092,13.32327665
19970206,1134.155248,13.32594131
19970207,1145.26997,13.3286065
19970210,1138.054769,13.33127222
19970211,1141.924155,13.33393847
19970212,1159.509787,13.33660526
19970213,1171.568689,13.33927258
19970214,1169.225551,13.34194044
19970218,1177.760898,13.34460882
19970219,1174.227615,13.34727774
19970220,1160.723998,13.3499472
19970221,1157.93826,13.35261719
19970224,1168.012323,13.35528771
19970225,1171.165956,13.35795877
19970226,1162.616445,13.36063036
19970227,1148.083739,13.36330249
19970228,1142.687746,13.36597515
19970303,1147.384192,13.368782
19970304,1144.297729,13.37158945
19970305,1157.926315,13.37439748
19970306,1154.579908,13.37720611
19970307,1162.558055,13.38001532
19970310,1172.683935,13.38282512
19970311,1170.115758,13.38563552
19970312,1161.000556,13.3884465
19970313,1141.971757,13.39125807
19970314,1145.751683,13.39407024
19970317,1144.731964,13.39688299
19970318,1136.157922,13.39969634
19970319,1129.011489,13.40251027
19970320,1126.990558,13.4053248
19970321,1128.241517,13.40813992
19970324,1133.781183,13.41095563
19970325,1133.112252,13.41377193
19970326,1135.956364,13.41658882
19970327,1114.611744,13.4194063
19970331,1089.655587,13.42222438
19970401,1091.725933,13.42490882
19970402,1079.171085,13.42759381
19970403,1079.171085,13.43027932
19970404,1091.797386,13.43296538
19970407,1100.422586,13.43565197
19970408,1105.374487,13.4383391
19970409,1099.18439,13.44102677
19970410,1094.787653,13.44371498
19970411,1067.855876,13.44640372
19970414,1073.942655,13.449093
19970415,1086.937361,13.45178282
19970416,1095.958941,13.45447318
19970417,1094.972578,13.45716407
19970418,1099.790457,13.4598555
19970421,1089.12249,13.46254747
19970422,1104.588029,13.46523998
19970423,1104.47757,13.46793303
19970424,1102.268615,13.47062662
19970425,1092.017517,13.47332074
19970428,1101.081263,13.47601541
19970429,1127.837537,13.47871061
19970430,1138.551994,13.48140635
19970501,1137.675309,13.48450708
19970502,1159.894108,13.48760851
19970505,1185.214596,13.49071066
19970506,1181.81303,13.49381353
19970507,1168.139453,13.4969171
19970508,1173.197497,13.5000214
19970509,1179.45064,13.5031264
19970512,1194.936827,13.50623212
19970513,1189.834446,13.50933855
19970514,1194.272529,13.5124457
19970515,1201.473992,13.51555356
19970516,1188.173675,13.51866214
19970519,1191.655024,13.52177143
19970520,1202.773165,13.52488144
19970521,1201.486198,13.52799216
19970522,1198.518527,13.5311036
19970523,1213.89552,13.53421575
19970527,1217.816402,13.53732862
19970528,1216.756902,13.54044221
19970529,1213.629837,13.54355651
19970530,1220.583936,13.54667153
19970602,1220.193349,13.54910993
19970603,1218.460674,13.55154877
19970604,1213.31877,13.55398805
19970605,1218.633107,13.55642777
19970606,1236.035187,13.55886792
19970609,1242.190643,13.56130852
19970610,1244.153304,13.56374956
19970611,1249.47828,13.56619103
19970612,1265.821456,13.56863295
19970613,1278.454354,13.5710753
19970616,1279.195858,13.57351809
19970617,1280.961148,13.57596133
19970618,1276.324068,13.578405
19970619,1288.678885,13.58084911
19970620,1288.395376,13.58329366
19970623,1264.920812,13.58573866
19970624,1285.513723,13.58818409
19970625,1276.617968,13.59062996
19970626,1270.46467,13.59307628
19970627,1276.029305,13.59552303
19970630,1274.982961,13.59797022
19970701,1282.237614,13.60055384
19970702,1297.483419,13.60313794
19970703,1313.299742,13.60572254
19970707,1308.95272,13.60830763
19970708,1318.233195,13.61089321
19970709,1305.960444,13.61347928
19970710,1313.652551,13.61606584
19970711,1319.682216,13.61865289
19970714,1323.100193,13.62124043
19970715,1333.274833,13.62382847
19970716,1348.727489,13.626417
19970717,1341.565746,13.62900602
19970718,1322.904566,13.63159553
19970721,1317.732009,13.63418553
19970722,1344.073472,13.63677603
19970723,1348.226659,13.63936701
19970724,1352.662325,13.64195849
19970725,1351.431402,13.64455046
19970728,1348.579882,13.64714293
19970729,1355.983585,13.64973589
19970730,1371.021443,13.65232934
19970731,1373.749776,13.65492328
19970801,1366.194152,13.65765426
19970804,1370.565974,13.66038579
19970805,1375.500011,13.66311787
19970806,1385.953811,13.6658505
19970807,1375.559158,13.66858367
19970808,1350.936649,13.67131738
19970811,1353.368335,13.67405165
19970812,1341.052683,13.67678646
19970813,1337.834156,13.67952181
19970814,1341.580092,13.68225772
19970815,1314.211858,13.68499417
19970818,1325.119817,13.68773117
19970819,1343.671494,13.69046871
19970820,1362.214161,13.69320681
19970821,1345.731369,13.69594545
19970822,1342.232468,13.69868464
19970825,1340.890235,13.70142438
19970826,1333.113072,13.70416466
19970827,1335.779298,13.70690549
19970828,1325.226642,13.70964687
19970829,1322.708711,13.7123888
19970902,1355.260572,13.71526841
19970903,1357.984646,13.71814861
19970904,1362.07218,13.72102942
19970905,1362.630629,13.72391084
19970908,1367.2772,13.72679286
19970909,1371.255976,13.72967549
19970910,1354.814617,13.73255872
19970911,1346.563796,13.73544256
19970912,1362.870684,13.738327
19970915,1358.931988,13.74121205
19970916,1389.793333,13.7440977
19970917,1388.973355,13.74698396
19970918,1394.126446,13.74987083
19970919,1398.601592,13.7527583
19970922,1405.748446,13.75564638
19970923,1402.107558,13.75853507
19970924,1393.708933,13.76142436
19970925,1385.499988,13.76431426
19970926,1394.658143,13.76720476
19970929,1405.132025,13.77009588
19970930,1399.385035,13.7729876
19971001,1408.313112,13.77546674
19971002,1416.31233,13.77794632
19971003,1423.365566,13.78042635
19971006,1433.300657,13.78290683
19971007,1446.315027,13.78538775
19971008,1437.752842,13.78786912
19971009,1435.136132,13.79035094
19971010,1431.376076,13.7928332
19971013,1433.065099,13.79531591
19971014,1433.752971,13.79779907
19971015,1429.279661,13.80028267
19971016,1414.529495,13.80276672
19971017,1396.253774,13.80525122
19971020,1411.863891,13.80773616
19971021,1435.413781,13.81022156
19971022,1431.365914,13.8127074
19971023,1405.143291,13.81519368
19971024,1394.014556,13.81768042
19971027,1302.539321,13.8201676
19971028,1356.17789,13.82265523
19971029,1357.371326,13.82514331
19971030,1335.761975,13.82763183
19971031,1351.630827,13.83012081
19971103,1383.137342,13.83302513
19971104,1386.609016,13.83593007
19971105,1391.614675,13.83883561
19971106,1384.809679,13.84174177
19971107,1367.374925,13.84464854
19971110,1360.414987,13.84755591
19971111,1361.380882,13.8504639
19971112,1334.983706,13.8533725
19971113,1346.477916,13.8562817
19971114,1363.053059,13.85919152
19971117,1388.419477,13.86210195
19971118,1377.603689,13.865013
19971119,1384.092202,13.86792465
19971120,1403.344925,13.87083691
19971121,1407.14799,13.87374979
19971124,1383.803404,13.87666328
19971125,1388.937315,13.87957737
19971126,1391.729079,13.88249209
19971128,1397.031567,13.88540741
19971201,1422.345779,13.8884622
19971202,1417.964954,13.89151766
19971203,1425.79212,13.89457379
19971204,1423.25421,13.8976306
19971205,1437.372892,13.90068808
19971208,1438.264063,13.90374623
19971209,1427.937327,13.90680505
19971210,1416.970769,13.90986455
19971211,1394.894364,13.91292472
19971212,1391.016558,13.91598557
19971215,1400.642392,13.91904708
19971216,1409.354388,13.92210927
19971217,1407.550414,13.92517214
19971218,1392.658531,13.92823567
19971219,1383.494838,13.93129989
19971222,1391.685127,13.93436477
19971223,1375.01274,13.93743033
19971224,1367.340168,13.94049657
19971226,1372.153206,13.94356348
19971229,1394.409531,13.94663106
19971230,1419.257909,13.94969932
19971231,1422.550587,13.95276825
19980102,1425.978934,13.95569833
19980105,1429.415543,13.95862903
19980106,1414.849799,13.96156034
19980107,1409.770488,13.96449227
19980108,1398.506422,13.96742481
19980109,1357.124617,13.97035797
19980112,1367.452335,13.97329175
19980113,1388.251285,13.97622614
19980114,1397.011151,13.97916115
19980115,1388.922456,13.98209677
19980116,1404.214492,13.98503301
19980120,1427.398074,13.98796987
19980121,1418.277,13.99090734
19980122,1407.228622,13.99384543
19980123,1399.64366,13.99678414
19980126,1396.438476,13.99972347
19980127,1410.277181,14.00266341
19980128,1424.817139,14.00560397
19980129,1436.229924,14.00854514
19980130,1430.786613,14.01148694
19980202,1458.70126,14.01442935
19980203,1466.738704,14.01737238
19980204,1470.273544,14.02031603
19980205,1468.376891,14.02326029
19980206,1479.698077,14.02620518
19980209,1478.677085,14.02915068
19980210,1490.964892,14.0320968
19980211,1493.663538,14.03504354
19980212,1499.354396,14.0379909
19980213,1495.920875,14.04093888
19980217,1498.478899,14.04388748
19980218,1510.781411,14.0468367
19980219,1507.623878,14.04978653
19980220,1513.66945,14.05273699
19980223,1520.647466,14.05568806
19980224,1509.714011,14.05863976
19980225,1527.24179,14.06159207
19980226,1536.115065,14.064545
19980227,1537.205707,14.06749856
19980302,1535.022875,14.07003071
19980303,1540.518257,14.07256331
19980304,1534.325373,14.07509638
19980305,1518.798,14.07762989
19980306,1547.169147,14.08016387
19980309,1542.496696,14.0826983
19980310,1559.27906,14.08523318
19980311,1567.356126,14.08776852
19980312,1569.675813,14.09030432
19980313,1568.702614,14.09284058
19980316,1582.789563,14.09537729
19980317,1584.657255,14.09791446
19980318,1592.548848,14.10045208
19980319,1599.205702,14.10299016
19980320,1608.609032,14.1055287
19980323,1603.590172,14.10806769
19980324,1617.509334,14.11060715
